Z?hler;Haushaltsjahr;Bkz;Kapitel;Titel;Unterkonto;Kennbuchstabe;Funktion;Ansatz;ResteVorjahre;Zugang/Abgang;Fortgeschriebenes Soll;VerfÅgungsbeschr?nkung;VerfÅgbares Soll;Anordnungssoll;Festlegung;Gebildete Reste;VerfÅgbare Mittel;Ist
1683;2016;40;3911;67126;431;T;283;0;0;0;0;0;0;5.258,84;5.258,84;0;-5.258,84;5.258,84
1684;2016;40;3911;67126;432;T;283;0;0;0;0;0;0;22.362,79;22.362,79;0;-22.362,79;22.362,79
1685;2016;40;3911;67126;434;T;283;0;0;0;0;0;0;245,32;245,32;0;-245,32;245,32
1686;2016;40;3911;67126;440;T;283;0;0;0;0;0;0;201.750,31;201.750,31;0;-201.750,31;201.750,31
1687;2016;40;3911;67126;441;T;283;0;0;0;0;0;0;37.327,41;37.327,41;0;-37.327,41;37.327,41
1688;2016;40;3911;67126;442;T;283;0;0;0;0;0;0;364.985,37;364.985,37;0;-364.985,37;364.985,37
1689;2016;40;3911;67126;443;T;283;0;0;0;0;0;0;416.490,19;416.490,19;0;-416.490,19;416.448,68
1690;2016;40;3911;67126;445;T;283;0;0;0;0;0;0;6.448,01;6.448,01;0;-6.448,01;6.448,01
1691;2016;40;3911;67126;446;T;283;0;0;0;0;0;0;1.829,00;1.829,00;0;-1.829,00;1.829,00
1692;2016;40;3911;67126;450;T;283;0;0;0;0;0;0;224,75;224,75;0;-224,75;224,75
1693;2016;40;3911;67126;491;T;283;0;0;0;0;0;0;249.886,52;249.886,52;0;-249.886,52;249.886,52
1694;2016;40;3911;67126;492;T;283;0;0;0;0;0;0;272.734,06;272.734,06;0;-272.734,06;272.734,06
1695;2016;40;3911;67126;493;T;283;0;0;0;0;0;0;959;959;0;-959;959
1696;2016;40;3911;67126;498;T;283;0;0;0;0;0;0;506,69;506,69;0;-506,69;506,69
1697;2016;40;3911;67136;###;Z;227;10000;0;0;10.000,00;0;10.000,00;806;806;0;9.194,00;806
1698;2016;40;3911;67136;0;Z;227;10000;0;0;10.000,00;0;10.000,00;806;806;0;9.194,00;806
1699;2016;40;3911;67137;###;Z;281;118000;0;0;118.000,00;0;118.000,00;3.688,50;3.688,50;0;114.311,50;3.688,50
1700;2016;40;3911;67137;0;Z;281;118000;0;0;118.000,00;0;118.000,00;0;0;0;118.000,00;0
1701;2016;40;3911;67137;100;Z;281;0;0;0;0;0;0;252,49;252,49;0;-252,49;252,49
1702;2016;40;3911;67137;101;Z;281;0;0;0;0;0;0;3.436,01;3.436,01;0;-3.436,01;3.436,01
1703;2016;40;3911;67150;###;T;285;165000;0;0;165.000,00;0;165.000,00;12.453,62;12.453,62;0;152.546,38;12.453,62
1704;2016;40;3911;67150;0;T;285;165000;0;0;165.000,00;0;165.000,00;12.453,62;12.453,62;0;152.546,38;12.453,62
1705;2016;40;3911;68105;###;Z;282;10456000;0;0;10.456.000,00;0;10.456.000,00;1.228.171,87;1.228.171,87;0;9.227.828,13;1.226.546,09
1706;2016;40;3911;68105;0;Z;282;10456000;0;0;10.456.000,00;0;10.456.000,00;0;0;0;10.456.000,00;0
1707;2016;40;3911;68105;100;Z;282;0;0;0;0;0;0;391.284,49;391.284,49;0;-391.284,49;389.819,77
1708;2016;40;3911;68105;103;Z;282;0;0;0;0;0;0;146.837,74;146.837,74;0;-146.837,74;146.837,74
1709;2016;40;3911;68105;107;Z;282;0;0;0;0;0;0;52.044,16;52.044,16;0;-52.044,16;52.044,16
1710;2016;40;3911;68105;110;Z;282;0;0;0;0;0;0;583.551,91;583.551,91;0;-583.551,91;583.390,85
1711;2016;40;3911;68105;112;Z;282;0;0;0;0;0;0;14.245,86;14.245,86;0;-14.245,86;14.245,86
1712;2016;40;3911;68105;118;Z;282;0;0;0;0;0;0;40.207,71;40.207,71;0;-40.207,71;40.207,71
1713;2016;40;3911;68107;###;Z;281;4867000;0;0;4.867.000,00;0;4.867.000,00;420.933,01;420.933,01;0;4.446.066,99;420.761,77
1714;2016;40;3911;68107;0;Z;281;4867000;0;0;4.867.000,00;0;4.867.000,00;0;0;0;4.867.000,00;0
1715;2016;40;3911;68107;100;Z;281;0;0;0;0;0;0;151.390,73;151.390,73;0;-151.390,73;151.219,49
1716;2016;40;3911;68107;103;Z;281;0;0;0;0;0;0;44.739,83;44.739,83;0;-44.739,83;44.739,83
1717;2016;40;3911;68107;107;Z;281;0;0;0;0;0;0;4.432,66;4.432,66;0;-4.432,66;4.432,66
1718;2016;40;3911;68107;110;Z;281;0;0;0;0;0;0;210.543,62;210.543,62;0;-210.543,62;210.543,62
1719;2016;40;3911;68107;118;Z;281;0;0;0;0;0;0;9.826,17;9.826,17;0;-9.826,17;9.826,17
1720;2016;40;3911;68115;###;Z;282;10456000;0;0;10.456.000,00;0;10.456.000,00;602.853,30;602.853,30;0;9.853.146,70;602.710,86
1721;2016;40;3911;68115;0;Z;282;10456000;0;0;10.456.000,00;0;10.456.000,00;0;0;0;10.456.000,00;0
1722;2016;40;3911;68115;100;Z;282;0;0;0;0;0;0;147.797,94;147.797,94;0;-147.797,94;147.778,13
1723;2016;40;3911;68115;103;Z;282;0;0;0;0;0;0;53.595,96;53.595,96;0;-53.595,96;53.511,99
1724;2016;40;3911;68115;107;Z;282;0;0;0;0;0;0;9.289,36;9.289,36;0;-9.289,36;9.289,36
1725;2016;40;3911;68115;110;Z;282;0;0;0;0;0;0;367.343,52;367.343,52;0;-367.343,52;367.304,86
1726;2016;40;3911;68115;112;Z;282;0;0;0;0;0;0;6.579,34;6.579,34;0;-6.579,34;6.579,34
1727;2016;40;3911;68115;113;Z;282;0;0;0;0;0;0;2.479,63;2.479,63;0;-2.479,63;2.479,63
1728;2016;40;3911;68115;118;Z;282;0;0;0;0;0;0;15.767,55;15.767,55;0;-15.767,55;15.767,55
1729;2016;40;3911;68128;###;T;284;13812000;0;0;13.812.000,00;0;13.812.000,00;1.463.418,85;1.463.418,85;0;12.348.581,15;1.463.037,27
1730;2016;40;3911;68128;0;T;284;13812000;0;0;13.812.000,00;0;13.812.000,00;0;0;0;13.812.000,00;0
1731;2016;40;3911;68128;513;T;284;0;0;0;0;0;0;42,72;42,72;0;-42,72;42,72
1732;2016;40;3911;68128;514;T;284;0;0;0;0;0;0;4.156,63;4.156,63;0;-4.156,63;4.156,63
1733;2016;40;3911;68128;517;T;284;0;0;0;0;0;0;238,55;238,55;0;-238,55;238,55
1734;2016;40;3911;68128;518;T;284;0;0;0;0;0;0;254.828,95;254.828,95;0;-254.828,95;254.828,95
1735;2016;40;3911;68128;610;T;284;0;0;0;0;0;0;10.503,26;10.503,26;0;-10.503,26;10.461,15
1736;2016;40;3911;68128;613;T;284;0;0;0;0;0;0;127,76;127,76;0;-127,76;127,76
1737;2016;40;3911;68128;618;T;284;0;0;0;0;0;0;471.202,40;471.202,40;0;-471.202,40;471.202,40
1738;2016;40;3911;68128;621;T;284;0;0;0;0;0;0;46.668,88;46.668,88;0;-46.668,88;46.668,88
1739;2016;40;3911;68128;711;T;284;0;0;0;0;0;0;6.310,02;6.310,02;0;-6.310,02;5.970,55
1740;2016;40;3911;68128;713;T;284;0;0;0;0;0;0;31;31;0;-31;31
1741;2016;40;3911;68128;714;T;284;0;0;0;0;0;0;2.953,22;2.953,22;0;-2.953,22;2.953,22
1742;2016;40;3911;68128;717;T;284;0;0;0;0;0;0;476,07;476,07;0;-476,07;476,07
1743;2016;40;3911;68128;718;T;284;0;0;0;0;0;0;152.085,01;152.085,01;0;-152.085,01;152.085,01
1744;2016;40;3911;68128;721;T;284;0;0;0;0;0;0;223.965,50;223.965,50;0;-223.965,50;223.965,50
1745;2016;40;3911;68128;811;T;284;0;0;0;0;0;0;136.661,10;136.661,10;0;-136.661,10;136.661,10
1746;2016;40;3911;68128;812;T;284;0;0;0;0;0;0;6.134,21;6.134,21;0;-6.134,21;6.134,21
1747;2016;40;3911;68128;818;T;284;0;0;0;0;0;0;93.280,32;93.280,32;0;-93.280,32;93.280,32
1748;2016;40;3911;68128;821;T;284;0;0;0;0;0;0;53.753,25;53.753,25;0;-53.753,25;53.753,25
1749;2016;40;3911;68131;###;Z;281;14000;0;0;14.000,00;0;14.000,00;190;190;0;13.810,00;190
1750;2016;40;3911;68131;0;Z;281;14000;0;0;14.000,00;0;14.000,00;0;0;0;14.000,00;0
1751;2016;40;3911;68131;600;Z;281;0;0;0;0;0;0;190;190;0;-190;190
1752;2016;40;3911;68135;###;Z;281;50000;0;0;50.000,00;0;50.000,00;2.332,76;2.332,76;0;47.667,24;2.332,76
1753;2016;40;3911;68135;0;Z;281;50000;0;0;50.000,00;0;50.000,00;0;0;0;50.000,00;0
1754;2016;40;3911;68135;100;Z;281;0;0;0;0;0;0;650;650;0;-650;650
1755;2016;40;3911;68135;101;Z;281;0;0;0;0;0;0;1.682,76;1.682,76;0;-1.682,76;1.682,76
1756;2016;40;3911;68136;###;Z;285;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
1757;2016;40;3911;68136;0;Z;285;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
1758;2016;40;3911;68139;###;Z;285;32000;0;0;32.000,00;0;32.000,00;2.598,59;2.598,59;0;29.401,41;2.598,59
1759;2016;40;3911;68139;0;Z;285;32000;0;0;32.000,00;0;32.000,00;2.598,59;2.598,59;0;29.401,41;2.598,59
1760;2016;40;3911;68146;###;Z;290;1107000;0;0;1.107.000,00;0;1.107.000,00;93.830,41;93.830,41;0;1.013.169,59;93.830,41
1761;2016;40;3911;68146;0;Z;290;1107000;0;0;1.107.000,00;0;1.107.000,00;93.830,41;93.830,41;0;1.013.169,59;93.830,41
1762;2016;40;3911;68147;###;Z;290;170000;0;0;170.000,00;0;170.000,00;12.158,47;12.158,47;0;157.841,53;12.158,47
1763;2016;40;3911;68147;0;Z;290;170000;0;0;170.000,00;0;170.000,00;12.158,47;12.158,47;0;157.841,53;12.158,47
1764;2016;40;3911;68149;###;Z;281;8000;0;0;8.000,00;0;8.000,00;2.493,00;2.493,00;0;5.507,00;2.493,00
1765;2016;40;3911;68149;0;Z;281;8000;0;0;8.000,00;0;8.000,00;0;0;0;8.000,00;0
1766;2016;40;3911;68149;100;Z;281;0;0;0;0;0;0;2.493,00;2.493,00;0;-2.493,00;2.493,00
1767;2016;40;3911;68151;###;T;285;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
1768;2016;40;3911;68151;0;T;285;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
1769;2016;40;3911;68159;###;Z;281;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
1770;2016;40;3911;68159;0;Z;281;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
1771;2016;40;3911;68162;###;T;285;2407000;0;0;2.407.000,00;0;2.407.000,00;169.983,68;169.983,68;0;2.237.016,32;169.983,68
1772;2016;40;3911;68162;0;T;285;2407000;0;0;2.407.000,00;0;2.407.000,00;0;0;0;2.407.000,00;0
1773;2016;40;3911;68162;136;T;285;0;0;0;0;0;0;3.587,80;3.587,80;0;-3.587,80;3.587,80
1774;2016;40;3911;68162;178;T;285;0;0;0;0;0;0;166.395,88;166.395,88;0;-166.395,88;166.395,88
1775;2016;40;3911;68164;###;Z;281;1000;0;0;1.000,00;0;1.000,00;15,92;15,92;0;984,08;15,92
1776;2016;40;3911;68164;0;Z;281;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
1777;2016;40;3911;68164;600;Z;281;0;0;0;0;0;0;15,92;15,92;0;-15,92;15,92
1778;2016;40;3911;68167;###;Z;290;315000;0;0;315.000,00;0;315.000,00;27.874,06;27.874,06;0;287.125,94;27.874,06
1779;2016;40;3911;68167;0;Z;290;315000;0;0;315.000,00;0;315.000,00;27.874,06;27.874,06;0;287.125,94;27.874,06
1780;2016;40;3911;68172;###;T;281;9300;0;0;9.300,00;0;9.300,00;1.037,02;1.037,02;0;8.262,98;1.037,02
1781;2016;40;3911;68172;0;T;281;9300;0;0;9.300,00;0;9.300,00;0;0;0;9.300,00;0
1782;2016;40;3911;68172;600;T;281;0;0;0;0;0;0;1.037,02;1.037,02;0;-1.037,02;1.037,02
1783;2016;40;3911;68178;###;T;281;2000;0;0;2.000,00;0;2.000,00;139,35;139,35;0;1.860,65;139,35
1784;2016;40;3911;68178;0;T;281;2000;0;0;2.000,00;0;2.000,00;0;0;0;2.000,00;0
1785;2016;40;3911;68178;600;T;281;0;0;0;0;0;0;139,35;139,35;0;-139,35;139,35
1786;2016;40;3911;68183;###;T;281;4000;0;0;4.000,00;0;4.000,00;259,55;259,55;0;3.740,45;259,55
1787;2016;40;3911;68183;0;T;281;4000;0;0;4.000,00;0;4.000,00;0;0;0;4.000,00;0
1788;2016;40;3911;68183;600;T;281;0;0;0;0;0;0;259,55;259,55;0;-259,55;259,55
1789;2016;40;3911;68186;###;T;281;1000;0;0;1.000,00;0;1.000,00;90;90;0;910;90
1790;2016;40;3911;68186;0;T;281;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
1791;2016;40;3911;68186;600;T;281;0;0;0;0;0;0;90;90;0;-90;90
1792;2016;40;3911;68187;###;Z;290;190000;0;0;190.000,00;0;190.000,00;15.302,43;15.302,43;0;174.697,57;15.302,43
1793;2016;40;3911;68187;0;Z;290;190000;0;0;190.000,00;0;190.000,00;15.302,43;15.302,43;0;174.697,57;15.302,43
1794;2016;40;3911;86321;###;Z;282;125000;0;0;125.000,00;0;125.000,00;13.445,50;13.445,50;0;111.554,50;13.445,50
1795;2016;40;3911;86321;0;Z;282;125000;0;0;125.000,00;0;125.000,00;0;0;0;125.000,00;0
1796;2016;40;3911;86321;161;Z;282;0;0;0;0;0;0;9.892,32;9.892,32;0;-9.892,32;9.892,32
1797;2016;40;3911;86321;169;Z;282;0;0;0;0;0;0;3.553,18;3.553,18;0;-3.553,18;3.553,18
1798;2016;40;3911;86322;###;Z;285;138000;0;0;138.000,00;0;138.000,00;12.749,25;12.749,25;0;125.250,75;12.749,25
1799;2016;40;3911;86322;0;Z;285;138000;0;0;138.000,00;0;138.000,00;0;0;0;138.000,00;0
1800;2016;40;3911;86322;100;Z;285;0;0;0;0;0;0;9.090,25;9.090,25;0;-9.090,25;9.090,25
1801;2016;40;3911;86322;101;Z;285;0;0;0;0;0;0;3.659,00;3.659,00;0;-3.659,00;3.659,00
1802;2016;40;3912;11201;###;E03;285;1000;0;0;1.000,00;0;0;477,9;0;0;0;0
1803;2016;40;3912;11201;0;E03;285;1000;0;0;1.000,00;0;0;477,9;0;0;0;0
1804;2016;40;3912;11936;###;E04;285;235000;0;0;235.000,00;0;0;103.601,24;0;0;0;17.676,40
1805;2016;40;3912;11936;0;E04;285;235000;0;0;235.000,00;0;0;0;0;0;0;0
1806;2016;40;3912;11936;151;E04;285;0;0;0;0;0;0;5.153,66;0;0;0;319,22
1807;2016;40;3912;11936;152;E04;285;0;0;0;0;0;0;1.427,91;0;0;0;149,47
1808;2016;40;3912;11936;153;E04;285;0;0;0;0;0;0;79.206,28;0;0;0;15.116,26
1809;2016;40;3912;11936;154;E04;285;0;0;0;0;0;0;17.813,39;0;0;0;2.091,45
1810;2016;40;3912;11940;###;E04;290;2000;0;0;2.000,00;0;0;383,25;0;0;0;0
1811;2016;40;3912;11940;0;E04;290;2000;0;0;2.000,00;0;0;383,25;0;0;0;0
1812;2016;40;3912;18212;###;E04;285;30000;0;0;30.000,00;0;0;308.418,26;0;0;0;70
1813;2016;40;3912;18212;0;E04;285;30000;0;0;30.000,00;0;0;0;0;0;0;0
1814;2016;40;3912;18212;151;E04;285;0;0;0;0;0;0;1.668,25;0;0;0;0
1815;2016;40;3912;18212;152;E04;285;0;0;0;0;0;0;124.003,60;0;0;0;20
1816;2016;40;3912;18212;153;E04;285;0;0;0;0;0;0;40.354,36;0;0;0;50
1817;2016;40;3912;18212;154;E04;285;0;0;0;0;0;0;142.392,05;0;0;0;0
1818;2016;40;3912;23602;###;E04;285;1000000;0;0;1.000.000,00;0;0;406.798,36;0;0;0;76.063,66
1819;2016;40;3912;23602;0;E04;285;1000000;0;0;1.000.000,00;0;0;0;0;0;0;0
1820;2016;40;3912;23602;151;E04;285;0;0;0;0;0;0;318.420,99;0;0;0;59.850,33
1821;2016;40;3912;23602;152;E04;285;0;0;0;0;0;0;5.848,22;0;0;0;514,21
1822;2016;40;3912;23602;153;E04;285;0;0;0;0;0;0;35.924,33;0;0;0;8.492,02
1823;2016;40;3912;23602;154;E04;285;0;0;0;0;0;0;46.380,86;0;0;0;6.983,14
1824;2016;40;3912;23602;159;E04;285;0;0;0;0;0;0;223,96;0;0;0;223,96
1825;2016;40;3912;28112;###;E04;285;4000;0;0;4.000,00;0;0;35.968,00;0;0;0;402,11
1826;2016;40;3912;28112;0;E04;285;4000;0;0;4.000,00;0;0;0;0;0;0;0
1827;2016;40;3912;28112;152;E04;285;0;0;0;0;0;0;13.269,05;0;0;0;50
1828;2016;40;3912;28112;153;E04;285;0;0;0;0;0;0;22.698,95;0;0;0;352,11
1829;2016;40;3912;28113;###;E04;285;320000;0;0;320.000,00;0;0;344.357,71;0;0;0;16.248,17
1830;2016;40;3912;28113;0;E04;285;320000;0;0;320.000,00;0;0;0;0;0;0;0
1831;2016;40;3912;28113;152;E04;285;0;0;0;0;0;0;9.612,67;0;0;0;89
1832;2016;40;3912;28113;153;E04;285;0;0;0;0;0;0;214.948,55;0;0;0;9.560,91
1833;2016;40;3912;28113;154;E04;285;0;0;0;0;0;0;119.481,49;0;0;0;6.598,26
1834;2016;40;3912;28113;156;E04;285;0;0;0;0;0;0;315;0;0;0;0
1835;2016;40;3912;28114;###;E04;285;1000;0;0;1.000,00;0;0;1.010,76;0;0;0;65,79
1836;2016;40;3912;28114;0;E04;285;1000;0;0;1.000,00;0;0;0;0;0;0;0
1837;2016;40;3912;28114;154;E04;285;0;0;0;0;0;0;1.010,76;0;0;0;65,79
1838;2016;40;3912;28120;###;E04;285;164000;0;0;164.000,00;0;0;119.159,98;0;0;0;12.458,93
1839;2016;40;3912;28120;0;E04;285;164000;0;0;164.000,00;0;0;0;0;0;0;0
1840;2016;40;3912;28120;151;E04;285;0;0;0;0;0;0;104.314,33;0;0;0;11.415,33
1841;2016;40;3912;28120;152;E04;285;0;0;0;0;0;0;11.055,55;0;0;0;675,6
1842;2016;40;3912;28120;154;E04;285;0;0;0;0;0;0;3.790,10;0;0;0;368
1843;2016;40;3912;28122;###;E04;285;120000;0;0;120.000,00;0;0;95.941,25;0;0;0;18.926,41
1844;2016;40;3912;28122;0;E04;285;120000;0;0;120.000,00;0;0;0;0;0;0;0
1845;2016;40;3912;28122;151;E04;285;0;0;0;0;0;0;8.780,77;0;0;0;4.305,66
1846;2016;40;3912;28122;152;E04;285;0;0;0;0;0;0;1.147,56;0;0;0;0
1847;2016;40;3912;28122;153;E04;285;0;0;0;0;0;0;60.648,49;0;0;0;1.545,02
1848;2016;40;3912;28122;154;E04;285;0;0;0;0;0;0;25.184,24;0;0;0;12.895,54
1849;2016;40;3912;28122;159;E04;285;0;0;0;0;0;0;180,19;0;0;0;180,19
1850;2016;40;3912;28125;###;E04;285;3000;0;0;3.000,00;0;0;100;0;0;0;0
1851;2016;40;3912;28125;0;E04;285;3000;0;0;3.000,00;0;0;0;0;0;0;0
1852;2016;40;3912;28125;151;E04;285;0;0;0;0;0;0;100;0;0;0;0
1853;2016;40;3912;28135;###;E04;284;666000;0;0;666.000,00;0;0;304.532,91;0;0;0;71.584,00
1854;2016;40;3912;28135;0;E04;284;666000;0;0;666.000,00;0;0;304.532,91;0;0;0;71.584,00
1855;2016;40;3912;63625;###;T;285;862000;0;0;862.000,00;0;862.000,00;15.514,27;15.514,27;0;846.485,73;15.514,27
1856;2016;40;3912;63625;0;T;285;862000;0;0;862.000,00;0;862.000,00;15.514,27;15.514,27;0;846.485,73;15.514,27
1857;2016;40;3912;67116;###;T;284;8709000;0;0;8.709.000,00;0;8.709.000,00;743.267,94;743.267,94;0;7.965.732,06;741.749,53
1858;2016;40;3912;67116;0;T;284;8709000;0;0;8.709.000,00;0;8.709.000,00;0;0;0;8.709.000,00;0
1859;2016;40;3912;67116;516;T;284;0;0;0;0;0;0;78.035,64;78.035,64;0;-78.035,64;78.035,64
1860;2016;40;3912;67116;616;T;284;0;0;0;0;0;0;179.643,64;179.643,64;0;-179.643,64;179.555,75
1861;2016;40;3912;67116;620;T;284;0;0;0;0;0;0;5.316,51;5.316,51;0;-5.316,51;5.316,51
1862;2016;40;3912;67116;716;T;284;0;0;0;0;0;0;268.036,06;268.036,06;0;-268.036,06;267.405,62
1863;2016;40;3912;67116;720;T;284;0;0;0;0;0;0;930,25;930,25;0;-930,25;930,25
1864;2016;40;3912;67116;816;T;284;0;0;0;0;0;0;211.305,84;211.305,84;0;-211.305,84;210.505,76
1865;2016;40;3912;67118;###;T;285;146000;0;0;146.000,00;0;146.000,00;12.674,53;12.674,53;0;133.325,47;12.674,53
1866;2016;40;3912;67118;0;T;285;146000;0;0;146.000,00;0;146.000,00;12.674,53;12.674,53;0;133.325,47;12.674,53
1867;2016;40;3912;67124;###;T;285;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
1868;2016;40;3912;67124;0;T;285;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
1869;2016;40;3912;67126;###;T;283;31434000;0;0;31.434.000,00;0;31.434.000,00;2.656.068,36;2.656.068,36;0;28.777.931,64;2.655.895,95
1870;2016;40;3912;67126;0;T;283;31434000;0;0;31.434.000,00;0;31.434.000,00;0;0;0;31.434.000,00;0
1871;2016;40;3912;67126;425;T;283;0;0;0;0;0;0;80.541,92;80.541,92;0;-80.541,92;80.477,96
1872;2016;40;3912;67126;426;T;283;0;0;0;0;0;0;1.764,00;1.764,00;0;-1.764,00;1.764,00
1873;2016;40;3912;67126;427;T;283;0;0;0;0;0;0;3.307,50;3.307,50;0;-3.307,50;3.307,50
1874;2016;40;3912;67126;429;T;283;0;0;0;0;0;0;15.335,07;15.335,07;0;-15.335,07;15.335,07
1875;2016;40;3912;67126;435;T;283;0;0;0;0;0;0;17.816,35;17.816,35;0;-17.816,35;17.816,35
1876;2016;40;3912;67126;436;T;283;0;0;0;0;0;0;18.683,61;18.683,61;0;-18.683,61;18.683,61
1877;2016;40;3912;67126;474;T;283;0;0;0;0;0;0;57.667,04;57.667,04;0;-57.667,04;57.667,04
1878;2016;40;3912;67126;475;T;283;0;0;0;0;0;0;654.146,44;654.146,44;0;-654.146,44;654.072,49
1879;2016;40;3912;67126;476;T;283;0;0;0;0;0;0;218.626,71;218.626,71;0;-218.626,71;218.626,71
1880;2016;40;3912;67126;477;T;283;0;0;0;0;0;0;91.227,16;91.227,16;0;-91.227,16;91.192,66
1881;2016;40;3912;67126;479;T;283;0;0;0;0;0;0;119.581,32;119.581,32;0;-119.581,32;119.581,32
1882;2016;40;3912;67126;480;T;283;0;0;0;0;0;0;102.283,66;102.283,66;0;-102.283,66;102.283,66
1883;2016;40;3912;67126;484;T;283;0;0;0;0;0;0;5.733,48;5.733,48;0;-5.733,48;5.733,48
1884;2016;40;3912;67126;486;T;283;0;0;0;0;0;0;55.830,30;55.830,30;0;-55.830,30;55.830,30
1885;2016;40;3912;67126;487;T;283;0;0;0;0;0;0;1.181.690,84;1.181.690,84;0;-1.181.690,84;1.181.690,84
1886;2016;40;3912;67126;488;T;283;0;0;0;0;0;0;22.018,22;22.018,22;0;-22.018,22;22.018,22
1887;2016;40;3912;67126;489;T;283;0;0;0;0;0;0;7.345,45;7.345,45;0;-7.345,45;7.345,45
1888;2016;40;3912;67126;498;T;283;0;0;0;0;0;0;2.469,29;2.469,29;0;-2.469,29;2.469,29
1889;2016;40;3912;67157;###;T;285;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
1890;2016;40;3912;67157;0;T;285;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
1891;2016;40;3912;67172;###;T;284;150000;0;0;150.000,00;0;150.000,00;14.268,86;14.268,86;0;135.731,14;14.268,86
1892;2016;40;3912;67172;0;T;284;150000;0;0;150.000,00;0;150.000,00;0;0;0;150.000,00;0
1893;2016;40;3912;67172;515;T;284;0;0;0;0;0;0;3.653,00;3.653,00;0;-3.653,00;3.653,00
1894;2016;40;3912;67172;615;T;284;0;0;0;0;0;0;10.073,76;10.073,76;0;-10.073,76;10.073,76
1895;2016;40;3912;67172;715;T;284;0;0;0;0;0;0;542,1;542,1;0;-542,1;542,1
1896;2016;40;3912;68105;###;Z;282;2987000;0;0;2.987.000,00;0;2.987.000,00;268.929,57;268.929,57;0;2.718.070,43;268.929,57
1897;2016;40;3912;68105;0;Z;282;2987000;0;0;2.987.000,00;0;2.987.000,00;0;0;0;2.987.000,00;0
1898;2016;40;3912;68105;100;Z;282;0;0;0;0;0;0;97.535,37;97.535,37;0;-97.535,37;97.535,37
1899;2016;40;3912;68105;103;Z;282;0;0;0;0;0;0;13.244,08;13.244,08;0;-13.244,08;13.244,08
1900;2016;40;3912;68105;107;Z;282;0;0;0;0;0;0;14.538,92;14.538,92;0;-14.538,92;14.538,92
1901;2016;40;3912;68105;110;Z;282;0;0;0;0;0;0;143.057,20;143.057,20;0;-143.057,20;143.057,20
1902;2016;40;3912;68105;112;Z;282;0;0;0;0;0;0;554;554;0;-554;554
1903;2016;40;3912;68107;###;Z;281;384000;0;0;384.000,00;0;384.000,00;26.042,98;26.042,98;0;357.957,02;26.042,98
1904;2016;40;3912;68107;0;Z;281;384000;0;0;384.000,00;0;384.000,00;0;0;0;384.000,00;0
1905;2016;40;3912;68107;100;Z;281;0;0;0;0;0;0;7.983,88;7.983,88;0;-7.983,88;7.983,88
1906;2016;40;3912;68107;103;Z;281;0;0;0;0;0;0;4.494,50;4.494,50;0;-4.494,50;4.494,50
1907;2016;40;3912;68107;107;Z;281;0;0;0;0;0;0;330,48;330,48;0;-330,48;330,48
1908;2016;40;3912;68107;110;Z;281;0;0;0;0;0;0;13.234,12;13.234,12;0;-13.234,12;13.234,12
1909;2016;40;3912;68115;###;Z;282;995000;0;0;995.000,00;0;995.000,00;69.836,33;69.836,33;0;925.163,67;69.836,33
1910;2016;40;3912;68115;0;Z;282;995000;0;0;995.000,00;0;995.000,00;0;0;0;995.000,00;0
1911;2016;40;3912;68115;100;Z;282;0;0;0;0;0;0;17.616,73;17.616,73;0;-17.616,73;17.616,73
1912;2016;40;3912;68115;103;Z;282;0;0;0;0;0;0;1.129,31;1.129,31;0;-1.129,31;1.129,31
1913;2016;40;3912;68115;107;Z;282;0;0;0;0;0;0;2.611,13;2.611,13;0;-2.611,13;2.611,13
1914;2016;40;3912;68115;110;Z;282;0;0;0;0;0;0;46.960,66;46.960,66;0;-46.960,66;46.960,66
1915;2016;40;3912;68115;112;Z;282;0;0;0;0;0;0;1.518,50;1.518,50;0;-1.518,50;1.518,50
1916;2016;40;3912;68129;###;Z;290;60000;0;0;60.000,00;0;60.000,00;0;0;0;60.000,00;0
1917;2016;40;3912;68129;0;Z;290;60000;0;0;60.000,00;0;60.000,00;0;0;0;60.000,00;0
1918;2016;40;3912;68134;###;Z;281;832000;0;0;832.000,00;0;832.000,00;70.780,31;70.780,31;0;761.219,69;70.762,22
1919;2016;40;3912;68134;0;Z;281;832000;0;0;832.000,00;0;832.000,00;70.780,31;70.780,31;0;761.219,69;70.762,22
1920;2016;40;3912;68135;###;Z;281;10000;0;0;10.000,00;0;10.000,00;0;0;0;10.000,00;0
1921;2016;40;3912;68135;0;Z;281;10000;0;0;10.000,00;0;10.000,00;0;0;0;10.000,00;0
1922;2016;40;3912;68136;###;Z;285;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
