Zähler;Haushaltsjahr;Bkz;Kapitel;Titel;Unterkonto;Kennbuchstabe;Funktion;Ansatz;ResteVorjahre;Zugang/Abgang;Fortgeschriebenes Soll;Verfügungsbeschränkung;Verfügbares Soll;Anordnungssoll;Festlegung;Gebildete Reste;Verfügbare Mittel;Ist
204;2015;40;3306;42201;###;;012;718000;0,00;0,00;718.000,00;-85.000,00;633.000,00;579.340,43;579.340,43;0;53.659,57;579.340,43
205;2015;40;3306;42201;000;;012;718000;0,00;0,00;718.000,00;-85.000,00;633.000,00;579.340,43;579.340,43;0;53.659,57;579.340,43
206;2015;40;3306;42801;###;;012;3998000;0,00;0,00;3.998.000,00;0,00;3.998.000,00;3.625.812,76;3.625.812,76;0;372.187,24;3.625.812,76
207;2015;40;3306;42801;000;;012;3998000;0,00;0,00;3.998.000,00;0,00;3.998.000,00;3.625.812,76;3.625.812,76;0;372.187,24;3.625.812,76
208;2015;40;3306;42811;###;;012;90000;0,00;0,00;90.000,00;0,00;90.000,00;47.938,26;47.938,26;0;42.061,74;47.938,26
209;2015;40;3306;42811;000;;012;90000;0,00;0,00;90.000,00;0,00;90.000,00;47.938,26;47.938,26;0;42.061,74;47.938,26
210;2015;40;3306;44100;###;;012;26200;0,00;0,00;26.200,00;0,00;26.200,00;19.600,14;19.600,14;0;6.599,86;18.993,11
211;2015;40;3306;44100;000;;012;26200;0,00;0,00;26.200,00;0,00;26.200,00;19.600,14;19.600,14;0;6.599,86;18.993,11
212;2015;40;3306;51101;###;A09;012;585000;0,00;-18.124,20;566.875,80;0,00;566.875,80;477.550,03;493.748,09;0;73.127,71;469.329,13
213;2015;40;3306;51101;000;A09;012;585000;0,00;-514.016,02;70.983,98;0,00;70.983,98;56.580,86;69.272,48;0;1.711,50;56.054,96
214;2015;40;3306;51101;200;A09;012;0;0,00;82.475,80;82.475,80;0,00;82.475,80;80.031,88;81.534,16;0;941,64;80.031,88
215;2015;40;3306;51101;201;A09;012;0;0,00;1.016,02;1.016,02;0,00;1.016,02;1.016,02;1.016,02;0;0,00;1.016,02
216;2015;40;3306;51101;202;A09;012;0;0,00;70.100,00;70.100,00;0,00;70.100,00;40.602,11;40.602,11;0;29.497,89;40.602,11
217;2015;40;3306;51101;220;A09;012;0;0,00;6.356,56;6.356,56;0,00;6.356,56;6.261,78;6.356,56;0;0,00;6.261,78
218;2015;40;3306;51101;221;A09;012;0;0,00;19.643,44;19.643,44;0,00;19.643,44;16.528,10;17.634,16;0;2.009,28;16.271,90
219;2015;40;3306;51101;223;A09;012;0;0,00;158.300,00;158.300,00;0,00;158.300,00;142.098,65;142.098,65;0;16.201,35;142.098,65
220;2015;40;3306;51101;224;A09;012;0;0,00;7.800,00;7.800,00;0,00;7.800,00;4.461,77;4.461,77;0;3.338,23;4.461,77
221;2015;40;3306;51101;225;A09;012;0;0,00;132.000,00;132.000,00;0,00;132.000,00;117.462,80;117.462,80;0;14.537,20;110.024,00
222;2015;40;3306;51101;226;A09;012;0;0,00;8.200,00;8.200,00;0,00;8.200,00;8.199,20;8.199,20;0;0,80;8.199,20
223;2015;40;3306;51101;242;A09;012;0;0,00;10.000,00;10.000,00;0,00;10.000,00;4.306,86;5.110,18;0;4.889,82;4.306,86
224;2015;40;3306;51111;###;A09;012;121000;0,00;6.875,36;127.875,36;0,00;127.875,36;119.448,62;124.873,20;0;3.002,16;119.448,62
225;2015;40;3306;51111;000;A09;012;121000;0,00;6.875,36;127.875,36;0,00;127.875,36;119.448,62;124.873,20;0;3.002,16;119.448,62
226;2015;40;3306;51111;242;A09;012;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;0,00;0,00
227;2015;40;3306;51136;###;A09;012;1000;0,00;0,00;1.000,00;0,00;1.000,00;441,60;963,60;0;36,40;441,60
228;2015;40;3306;51136;000;A09;012;1000;0,00;0,00;1.000,00;0,00;1.000,00;441,60;963,60;0;36,40;441,60
229;2015;40;3306;51140;###;A05;012;67800;0,00;13.609,20;81.409,20;0,00;81.409,20;61.764,88;79.333,06;0;2.076,14;61.764,88
230;2015;40;3306;51140;000;A05;012;67800;0,00;-1.000,00;66.800,00;0,00;66.800,00;29.348,35;29.708,71;0;37.091,29;29.348,35
231;2015;40;3306;51140;100;A05;012;0;0,00;0,00;0,00;0,00;0,00;30.092,48;30.242,48;0;-30.242,48;30.092,48
232;2015;40;3306;51140;101;A05;012;0;0,00;0,00;0,00;0,00;0,00;298,74;6.000,00;0;-6.000,00;298,74
233;2015;40;3306;51140;242;A05;012;0;0,00;1.000,00;1.000,00;0,00;1.000,00;0,00;0,00;0;1.000,00;0,00
234;2015;40;3306;51140;250;A05;012;0;0,00;2.600,00;2.600,00;0,00;2.600,00;151,25;2.507,56;0;92,44;151,25
235;2015;40;3306;51140;260;A05;012;0;0,00;2.335,00;2.335,00;0,00;2.335,00;0,00;2.331,92;0;3,08;0,00
236;2015;40;3306;51140;270;A05;012;0;0,00;8.674,20;8.674,20;0,00;8.674,20;1.874,06;8.542,39;0;131,81;1.874,06
237;2015;40;3306;51143;###;A05;012;576000;0,00;-32.381,64;543.618,36;0,00;543.618,36;469.218,08;488.269,66;0;55.348,70;468.245,47
238;2015;40;3306;51143;000;A05;012;576000;0,00;-554.000,00;22.000,00;0,00;22.000,00;0,00;0,00;0;22.000,00;0,00
239;2015;40;3306;51143;200;A05;012;0;0,00;1.000,00;1.000,00;0,00;1.000,00;170,83;170,83;0;829,17;170,83
240;2015;40;3306;51143;220;A05;012;0;0,00;334.340,00;334.340,00;0,00;334.340,00;320.283,67;321.913,29;0;12.426,71;320.283,67
241;2015;40;3306;51143;221;A05;012;0;0,00;15.150,00;15.150,00;0,00;15.150,00;5.557,41;5.557,41;0;9.592,59;5.557,41
242;2015;40;3306;51143;230;A05;012;0;0,00;21.801,33;21.801,33;0,00;21.801,33;7.902,33;15.309,95;0;6.491,38;7.902,33
243;2015;40;3306;51143;240;A05;012;0;0,00;120.000,00;120.000,00;0,00;120.000,00;116.782,33;119.994,03;0;5,97;116.782,33
244;2015;40;3306;51143;250;A05;012;0;0,00;3.100,00;3.100,00;0,00;3.100,00;729,46;3.041,04;0;58,96;729,46
245;2015;40;3306;51143;260;A05;012;0;0,00;11.557,27;11.557,27;0,00;11.557,27;7.066,21;11.557,27;0;0,00;6.093,60
246;2015;40;3306;51143;270;A05;012;0;0,00;14.669,76;14.669,76;0,00;14.669,76;10.725,84;10.725,84;0;3.943,92;10.725,84
247;2015;40;3306;51168;###;A05;012;51200;0,00;3.570,00;54.770,00;0,00;54.770,00;17.241,31;18.029,39;0;36.740,61;16.207,27
248;2015;40;3306;51168;000;A05;012;51200;0,00;-51.200,00;0,00;0,00;0,00;0,00;0,00;0;0,00;0,00
249;2015;40;3306;51168;250;A05;012;0;0,00;3.570,00;3.570,00;0,00;3.570,00;3.570,00;3.570,00;0;0,00;3.570,00
250;2015;40;3306;51168;270;A05;012;0;0,00;32.300,00;32.300,00;0,00;32.300,00;5.606,53;5.644,61;0;26.655,39;4.572,49
251;2015;40;3306;51168;271;A05;012;0;0,00;6.900,00;6.900,00;0,00;6.900,00;6.874,78;6.874,78;0;25,22;6.874,78
252;2015;40;3306;51168;280;A05;012;0;0,00;12.000,00;12.000,00;0,00;12.000,00;1.190,00;1.940,00;0;10.060,00;1.190,00
253;2015;40;3306;51403;###;A09;012;16000;0,00;0,00;16.000,00;0,00;16.000,00;13.643,22;13.643,22;0;2.356,78;13.588,06
254;2015;40;3306;51403;000;A09;012;16000;0,00;0,00;16.000,00;0,00;16.000,00;0,00;0,00;0;16.000,00;0,00
255;2015;40;3306;51403;102;A09;012;0;0,00;0,00;0,00;0,00;0,00;5.794,93;5.794,93;0;-5.794,93;5.794,93
256;2015;40;3306;51403;103;A09;012;0;0,00;0,00;0,00;0,00;0,00;7.848,29;7.848,29;0;-7.848,29;7.793,13
257;2015;40;3306;51408;###;A09;012;1000;0,00;0,00;1.000,00;0,00;1.000,00;102,72;102,72;0;897,28;102,72
258;2015;40;3306;51408;000;A09;012;1000;0,00;-1.000,00;0,00;0,00;0,00;0,00;0,00;0;0,00;0,00
259;2015;40;3306;51408;242;A09;012;0;0,00;1.000,00;1.000,00;0,00;1.000,00;102,72;102,72;0;897,28;102,72
260;2015;40;3306;51426;###;A09;012;3300;0,00;1.500,00;4.800,00;0,00;4.800,00;3.299,87;3.300,00;0;1.500,00;3.299,87
261;2015;40;3306;51426;000;A09;012;3300;0,00;1.500,00;4.800,00;0,00;4.800,00;3.299,87;3.300,00;0;1.500,00;3.299,87
262;2015;40;3306;51432;###;A09;012;1000;0,00;0,00;1.000,00;0,00;1.000,00;0,00;0,00;0;1.000,00;0,00
263;2015;40;3306;51432;000;A09;012;1000;0,00;-1.000,00;0,00;0,00;0,00;0,00;0,00;0;0,00;0,00
264;2015;40;3306;51432;242;A09;012;0;0,00;1.000,00;1.000,00;0,00;1.000,00;0,00;0,00;0;1.000,00;0,00
265;2015;40;3306;51701;###;A08;012;1875000;0,00;-130.900,00;1.744.100,00;0,00;1.744.100,00;1.470.776,47;1.471.907,75;0;272.192,25;1.442.984,80
266;2015;40;3306;51701;000;A08;012;1875000;0,00;-130.900,00;1.744.100,00;0,00;1.744.100,00;0,00;0,00;0;1.744.100,00;0,00
267;2015;40;3306;51701;103;A08;012;0;0,00;0,00;0,00;0,00;0,00;291.796,76;291.796,76;0;-291.796,76;271.599,76
268;2015;40;3306;51701;120;A08;012;0;0,00;0,00;0,00;0,00;0,00;11.879,70;12.409,37;0;-12.409,37;11.879,70
269;2015;40;3306;51701;121;A08;012;0;0,00;0,00;0,00;0,00;0,00;259.311,09;259.311,09;0;-259.311,09;259.311,09
270;2015;40;3306;51701;123;A08;012;0;0,00;0,00;0,00;0,00;0,00;61.747,46;61.747,46;0;-61.747,46;54.712,46
271;2015;40;3306;51701;125;A08;012;0;0,00;0,00;0,00;0,00;0,00;14.835,04;14.835,04;0;-14.835,04;14.835,04
272;2015;40;3306;51701;126;A08;012;0;0,00;0,00;0,00;0,00;0,00;12.144,80;12.144,80;0;-12.144,80;12.144,80
273;2015;40;3306;51701;127;A08;012;0;0,00;0,00;0,00;0,00;0,00;334.276,46;334.309,94;0;-334.309,94;333.716,79
274;2015;40;3306;51701;128;A08;012;0;0,00;0,00;0,00;0,00;0,00;33.276,65;33.276,65;0;-33.276,65;33.276,65
275;2015;40;3306;51701;129;A08;012;0;0,00;0,00;0,00;0,00;0,00;451.508,51;452.076,64;0;-452.076,64;451.508,51
276;2015;40;3306;51801;###;A08;012;1877000;0,00;-61.700,00;1.815.300,00;0,00;1.815.300,00;1.805.828,90;1.805.828,90;0;9.471,10;1.803.431,89
277;2015;40;3306;51801;000;A08;012;1877000;0,00;-61.700,00;1.815.300,00;0,00;1.815.300,00;1.805.828,90;1.805.828,90;0;9.471,10;1.803.431,89
278;2015;40;3306;51802;###;A09;012;4300;0,00;0,00;4.300,00;0,00;4.300,00;3.470,33;3.785,54;0;514,46;3.470,33
279;2015;40;3306;51802;000;A09;012;4300;0,00;0,00;4.300,00;0,00;4.300,00;3.470,33;3.785,54;0;514,46;3.470,33
280;2015;40;3306;51803;###;A09;012;70000;0,00;0,00;70.000,00;0,00;70.000,00;68.034,12;68.034,12;0;1.965,88;68.034,12
281;2015;40;3306;51803;000;A09;012;70000;0,00;0,00;70.000,00;0,00;70.000,00;68.034,12;68.034,12;0;1.965,88;68.034,12
282;2015;40;3306;51900;###;A02;012;527000;0,00;-184.600,00;342.400,00;0,00;342.400,00;200.045,34;312.495,04;0;29.904,96;194.964,98
283;2015;40;3306;51900;000;A02;012;527000;0,00;-518.900,00;8.100,00;0,00;8.100,00;0,00;0,00;0;8.100,00;0,00
284;2015;40;3306;51900;200;A02;012;0;0,00;214.800,00;214.800,00;0,00;214.800,00;131.083,78;212.970,68;0;1.829,32;128.534,03
285;2015;40;3306;51900;201;A02;012;0;0,00;84.600,00;84.600,00;0,00;84.600,00;34.131,48;64.694,28;0;19.905,72;31.600,87
286;2015;40;3306;51900;203;A02;012;0;0,00;34.900,00;34.900,00;0,00;34.900,00;34.830,08;34.830,08;0;69,92;34.830,08
287;2015;40;3306;51910;###;A02;012;40200;0,00;13.000,00;53.200,00;0,00;53.200,00;43.838,95;51.368,95;0;1.831,05;43.464,75
288;2015;40;3306;51910;000;A02;012;40200;0,00;13.000,00;53.200,00;0,00;53.200,00;43.838,95;51.368,95;0;1.831,05;43.464,75
289;2015;40;3306;51920;###;A02;012;110000;0,00;0,00;110.000,00;0,00;110.000,00;83.598,28;107.773,63;0;2.226,37;83.148,60
290;2015;40;3306;51920;000;A02;012;110000;0,00;0,00;110.000,00;0,00;110.000,00;83.598,28;107.773,63;0;2.226,37;83.148,60
291;2015;40;3306;52501;###;A09;012;33000;0,00;-5.000,00;28.000,00;0,00;28.000,00;18.512,47;21.810,87;0;6.189,13;18.512,47
292;2015;40;3306;52501;000;A09;012;33000;0,00;-33.000,00;0,00;0,00;0,00;0,00;0,00;0;0,00;0,00
293;2015;40;3306;52501;200;A09;012;0;0,00;8.480,00;8.480,00;0,00;8.480,00;5.026,72;5.026,72;0;3.453,28;5.026,72
294;2015;40;3306;52501;210;A09;012;0;0,00;7.520,00;7.520,00;0,00;7.520,00;4.454,60;7.302,40;0;217,60;4.454,60
295;2015;40;3306;52501;242;A09;012;0;0,00;12.000,00;12.000,00;0,00;12.000,00;9.031,15;9.481,75;0;2.518,25;9.031,15
296;2015;40;3306;52511;###;A09;012;113000;0,00;-72.804,40;40.195,60;0,00;40.195,60;23.205,00;32.488,60;0;7.707,00;22.015,00
297;2015;40;3306;52511;000;A09;012;113000;0,00;-72.804,40;40.195,60;0,00;40.195,60;23.205,00;32.488,60;0;7.707,00;22.015,00
298;2015;40;3306;52536;###;A09;012;37500;0,00;-3.000,00;34.500,00;0,00;34.500,00;2.933,35;10.073,35;0;24.426,65;1.862,35
299;2015;40;3306;52536;000;A09;012;37500;0,00;-3.000,00;34.500,00;0,00;34.500,00;2.933,35;10.073,35;0;24.426,65;1.862,35
300;2015;40;3306;52610;###;A09;012;119000;0,00;0,00;119.000,00;0,00;119.000,00;97.515,38;119.000,00;0;0,00;97.515,38
301;2015;40;3306;52610;000;A09;012;119000;0,00;0,00;119.000,00;0,00;119.000,00;97.515,38;119.000,00;0;0,00;97.515,38
302;2015;40;3306;53111;###;A09;012;1500;0,00;-1.029,67;470,33;0,00;470,33;455,12;455,12;0;15,21;455,12
303;2015;40;3306;53111;000;A09;012;1500;0,00;-1.500,00;0,00;0,00;0,00;0,00;0,00;0;0,00;0,00
304;2015;40;3306;53111;242;A09;012;0;0,00;470,33;470,33;0,00;470,33;455,12;455,12;0;15,21;455,12
305;2015;40;3306;54008;###;A09;012;1000;0,00;0,00;1.000,00;0,00;1.000,00;90,50;973,55;0;26,45;90,50
306;2015;40;3306;54008;000;A09;012;1000;0,00;0,00;1.000,00;0,00;1.000,00;90,50;973,55;0;26,45;90,50
307;2015;40;3306;54010;###;A09;012;661000;0,00;-330.000,00;331.000,00;0,00;331.000,00;140.619,84;252.606,33;0;78.393,67;140.619,84
308;2015;40;3306;54010;000;A09;012;661000;0,00;-658.583,81;2.416,19;0,00;2.416,19;2.416,19;2.416,19;0;0,00;2.416,19
309;2015;40;3306;54010;200;A09;012;0;0,00;28.583,81;28.583,81;0,00;28.583,81;0,00;0,00;0;28.583,81;0,00
310;2015;40;3306;54010;201;A09;012;0;0,00;61.300,00;61.300,00;0,00;61.300,00;47.421,98;56.892,00;0;4.408,00;47.421,98
311;2015;40;3306;54010;202;A09;012;0;0,00;58.700,00;58.700,00;0,00;58.700,00;11.321,31;49.451,04;0;9.248,96;11.321,31
312;2015;40;3306;54010;242;A09;012;0;0,00;180.000,00;180.000,00;0,00;180.000,00;79.460,36;143.847,10;0;36.152,90;79.460,36
313;2015;40;3306;54033;###;A09;012;7900;0,00;2.100,00;10.000,00;0,00;10.000,00;8.802,99;8.802,99;0;1.197,01;8.802,99
314;2015;40;3306;54033;000;A09;012;7900;0,00;2.100,00;10.000,00;0,00;10.000,00;8.802,99;8.802,99;0;1.197,01;8.802,99
315;2015;40;3306;54040;###;A10;012;1000;0,00;375.000,00;376.000,00;0,00;376.000,00;262.536,48;302.950,79;0;73.049,21;246.670,68
316;2015;40;3306;54040;000;A10;012;1000;0,00;360.000,00;361.000,00;0,00;361.000,00;262.536,48;302.950,79;0;58.049,21;246.670,68
317;2015;40;3306;54040;350;A10;012;0;0,00;15.000,00;15.000,00;0,00;15.000,00;0,00;0,00;0;15.000,00;0,00
318;2015;40;3306;54060;###;A09;012;834000;0,00;-48.000,00;786.000,00;0,00;786.000,00;556.595,58;679.934,48;0;106.065,52;533.820,16
319;2015;40;3306;54060;000;A09;012;834000;0,00;-834.000,00;0,00;0,00;0,00;0,00;0,00;0;0,00;0,00
320;2015;40;3306;54060;200;A09;012;0;0,00;15.400,00;15.400,00;0,00;15.400,00;15.301,42;15.301,42;0;98,58;15.301,42
321;2015;40;3306;54060;210;A09;012;0;0,00;8.600,00;8.600,00;0,00;8.600,00;6.262,98;6.262,98;0;2.337,02;6.262,98
322;2015;40;3306;54060;220;A09;012;0;0,00;757.000,00;757.000,00;0,00;757.000,00;534.959,06;658.167,10;0;98.832,90;512.183,64
323;2015;40;3306;54060;242;A09;012;0;0,00;5.000,00;5.000,00;0,00;5.000,00;72,12;202,98;0;4.797,02;72,12
324;2015;40;3306;54079;###;A09;012;1600;0,00;0,00;1.600,00;0,00;1.600,00;1.445,14;1.445,14;0;154,86;1.445,14
325;2015;40;3306;54079;000;A09;012;1600;0,00;0,00;1.600,00;0,00;1.600,00;1.445,14;1.445,14;0;154,86;1.445,14
326;2015;40;3306;54085;###;A09;012;444000;0,00;-293.000,00;151.000,00;0,00;151.000,00;97.523,79;98.120,66;0;52.879,34;97.523,79
327;2015;40;3306;54085;000;A09;012;444000;0,00;-293.000,00;151.000,00;0,00;151.000,00;97.523,79;98.120,66;0;52.879,34;97.523,79
328;2015;40;3306;63621;###;T;012;26300;0,00;13.284,20;39.584,20;0,00;39.584,20;39.584,20;39.584,20;0;0,00;39.584,20
329;2015;40;3306;63621;000;T;012;26300;0,00;13.284,20;39.584,20;0,00;39.584,20;39.584,20;39.584,20;0;0,00;39.584,20
330;2015;40;3306;71502;###;;012;569000;0,00;-460.000,00;109.000,00;-109.000,00;0,00;0,00;0,00;0;0,00;0,00
331;2015;40;3306;71502;000;;012;569000;0,00;-460.000,00;109.000,00;-109.000,00;0,00;0,00;0,00;0;0,00;0,00
332;2015;40;3306;71504;###;;012;250000;0,00;0,00;250.000,00;-250.000,00;0,00;0,00;0,00;0;0,00;0,00
333;2015;40;3306;71504;000;;012;250000;0,00;0,00;250.000,00;-250.000,00;0,00;0,00;0,00;0;0,00;0,00
334;2015;40;3306;81179;###;A05;012;30000;0,00;0,00;30.000,00;0,00;30.000,00;0,00;24.123,41;0;5.876,59;0,00
335;2015;40;3306;81179;000;A05;012;30000;0,00;0,00;30.000,00;0,00;30.000,00;0,00;24.123,41;0;5.876,59;0,00
336;2015;40;3306;81259;###;A05;012;164000;0,00;0,00;164.000,00;0,00;164.000,00;25.840,87;27.551,71;0;136.448,29;25.840,87
337;2015;40;3306;81259;000;A05;012;164000;0,00;0,00;164.000,00;0,00;164.000,00;25.840,87;27.551,71;0;136.448,29;25.840,87
338;2015;40;3306;81289;###;A05;012;414000;0,00;-100.000,00;314.000,00;0,00;314.000,00;732,40;283.428,10;0;30.571,90;732,40
339;2015;40;3306;81289;000;A05;012;414000;0,00;-414.000,00;0,00;0,00;0,00;0,00;0,00;0;0,00;0,00
340;2015;40;3306;81289;200;A05;012;0;0,00;40.000,00;40.000,00;0,00;40.000,00;0,00;40.000,00;0;0,00;0,00
341;2015;40;3306;81289;220;A05;012;0;0,00;259.000,00;259.000,00;0,00;259.000,00;732,40;228.428,10;0;30.571,90;732,40
342;2015;40;3306;81289;260;A05;012;0;0,00;15.000,00;15.000,00;0,00;15.000,00;0,00;15.000,00;0;0,00;0,00
343;2015;40;3306;98101;###;A10;890;9000;0,00;303.169,04;312.169,04;0,00;312.169,04;281.892,04;281.892,04;0;30.277,00;257.704,04
344;2015;40;3306;98101;000;A10;890;9000;0,00;-888,96;8.111,04;0,00;8.111,04;8.111,04;8.111,04;0;0,00;8.111,04
345;2015;40;3306;98101;200;A10;890;0;0,00;304.058,00;304.058,00;0,00;304.058,00;273.781,00;273.781,00;0;30.277,00;249.593,00
346;2015;40;3309;11979;###;E03;610;0;0,00;0,00;0,00;0,00;0,00;176,40;0,00;0;0,00;0,00
347;2015;40;3309;11979;000;E03;610;0;0,00;0,00;0,00;0,00;0,00;176,40;0,00;0;0,00;0,00
348;2015;40;3309;11997;###;E01;610;0;0,00;0,00;0,00;0,00;0,00;200,00;0,00;0;0,00;200,00
349;2015;40;3309;11997;000;E01;610;0;0,00;0,00;0,00;0,00;0,00;200,00;0,00;0;0,00;200,00
350;2015;40;3309;12401;###;E01;610;5000;0,00;0,00;5.000,00;0,00;0,00;4.616,82;0,00;0;0,00;4.616,82
351;2015;40;3309;12401;000;E01;610;5000;0,00;0,00;5.000,00;0,00;0,00;4.616,82;0,00;0;0,00;4.616,82
352;2015;40;3309;28290;###;E01;610;0;0,00;0,00;0,00;0,00;0,00;136.335,00;0,00;0;0,00;136.335,00
353;2015;40;3309;28290;000;E01;610;0;0,00;0,00;0,00;0,00;0,00;136.335,00;0,00;0;0,00;136.335,00
354;2015;40;3309;34290;###;E01;610;0;0,00;0,00;0,00;0,00;0,00;2.938.000,00;0,00;0;0,00;2.938.000,00
355;2015;40;3309;34290;000;E01;610;0;0,00;0,00;0,00;0,00;0,00;2.938.000,00;0,00;0;0,00;2.938.000,00
356;2015;40;3309;42201;###;;610;172000;0,00;0,00;172.000,00;0,00;172.000,00;134.050,69;134.050,69;0;37.949,31;134.050,69
357;2015;40;3309;42201;000;;610;172000;0,00;0,00;172.000,00;0,00;172.000,00;134.050,69;134.050,69;0;37.949,31;134.050,69
358;2015;40;3309;42801;###;;610;160000;0,00;0,00;160.000,00;0,00;160.000,00;134.494,91;134.494,91;0;25.505,09;134.494,91
359;2015;40;3309;42801;000;;610;160000;0,00;0,00;160.000,00;0,00;160.000,00;134.494,91;134.494,91;0;25.505,09;134.494,91
360;2015;40;3309;44100;###;;610;11200;0,00;0,00;11.200,00;0,00;11.200,00;3.237,52;3.237,52;0;7.962,48;3.237,52
361;2015;40;3309;44100;000;;610;11200;0,00;0,00;11.200,00;0,00;11.200,00;3.237,52;3.237,52;0;7.962,48;3.237,52
362;2015;40;3309;51403;###;A09;610;4000;0,00;0,00;4.000,00;0,00;4.000,00;2.789,48;2.789,48;0;1.210,52;2.789,48
363;2015;40;3309;51403;000;A09;610;4000;0,00;0,00;4.000,00;0,00;4.000,00;2.789,48;2.789,48;0;1.210,52;2.789,48
364;2015;40;3309;51701;###;A08;610;42400;0,00;380.000,00;422.400,00;0,00;422.400,00;392.385,82;413.012,76;0;9.387,24;392.193,82
365;2015;40;3309;51701;000;A08;610;42400;0,00;380.000,00;422.400,00;0,00;422.400,00;372.335,45;392.962,39;0;29.437,61;372.143,45
366;2015;40;3309;51701;101;A08;610;0;0,00;0,00;0,00;0,00;0,00;20.050,37;20.050,37;0;-20.050,37;20.050,37
367;2015;40;3309;51910;###;A02;610;23400;0,00;0,00;23.400,00;0,00;23.400,00;4.410,87;18.545,80;0;4.854,20;4.410,87
368;2015;40;3309;51910;000;A02;610;23400;0,00;0,00;23.400,00;0,00;23.400,00;2.322,67;2.322,67;0;21.077,33;2.322,67
369;2015;40;3309;51910;101;A02;610;0;0,00;0,00;0,00;0,00;0,00;2.088,20;16.223,13;0;-16.223,13;2.088,20
370;2015;40;3309;52512;###;A09;610;3900;0,00;0,00;3.900,00;0,00;3.900,00;3.152,92;3.516,54;0;383,46;3.152,92
371;2015;40;3309;52512;000;A09;610;3900;0,00;0,00;3.900,00;0,00;3.900,00;3.152,92;3.516,54;0;383,46;3.152,92
372;2015;40;3309;53101;###;A09;610;8000;0,00;0,00;8.000,00;0,00;8.000,00;5.729,83;5.729,83;0;2.270,17;5.703,33
373;2015;40;3309;53101;000;A09;610;8000;0,00;0,00;8.000,00;0,00;8.000,00;5.729,83;5.729,83;0;2.270,17;5.703,33
374;2015;40;3309;54039;###;A05;610;10000;0,00;0,00;10.000,00;0,00;10.000,00;8.754,94;8.754,94;0;1.245,06;8.754,94
375;2015;40;3309;54039;000;A05;610;10000;0,00;0,00;10.000,00;0,00;10.000,00;989,20;989,20;0;9.010,80;989,20
376;2015;40;3309;54039;101;A05;610;0;0,00;0,00;0,00;0,00;0,00;7.765,74;7.765,74;0;-7.765,74;7.765,74
377;2015;40;3309;54053;###;A09;610;180000;0,00;0,00;180.000,00;0,00;180.000,00;164.557,88;174.070,88;0;5.929,12;156.795,83
378;2015;40;3309;54053;000;A09;610;180000;0,00;0,00;180.000,00;0,00;180.000,00;164.557,88;174.070,88;0;5.929,12;156.795,83
379;2015;40;3309;54079;###;A09;610;3400;0,00;0,00;3.400,00;0,00;3.400,00;2.427,48;2.427,48;0;972,52;2.427,48
380;2015;40;3309;54079;000;A09;610;3400;0,00;0,00;3.400,00;0,00;3.400,00;1.596,50;1.596,50;0;1.803,50;1.596,50
381;2015;40;3309;54079;102;A09;610;0;0,00;0,00;0,00;0,00;0,00;830,98;830,98;0;-830,98;830,98
382;2015;40;3309;54602;###;A09;610;80000;0,00;60.000,00;140.000,00;0,00;140.000,00;139.323,28;139.323,28;0;676,72;139.323,28
383;2015;40;3309;54602;000;A09;610;80000;0,00;60.000,00;140.000,00;0,00;140.000,00;139.323,28;139.323,28;0;676,72;139.323,28
384;2015;40;3309;54690;###;A10;610;0;27.089,52;132.835,00;159.924,52;0,00;159.924,52;122.557,46;127.057,46;0;32.867,06;122.155,30
385;2015;40;3309;54690;000;A10;610;0;27.089,52;82.550,65;109.640,17;0,00;109.640,17;87.004,45;87.004,45;0;22.635,72;86.883,45
386;2015;40;3309;54690;350;A10;610;0;0,00;471,37;471,37;0,00;471,37;461,37;461,37;0;10,00;461,37
387;2015;40;3309;54690;351;A10;610;0;0,00;5.000,00;5.000,00;0,00;5.000,00;5.000,00;5.000,00;0;0,00;5.000,00
388;2015;40;3309;54690;352;A10;610;0;0,00;2.500,00;2.500,00;0,00;2.500,00;0,00;0,00;0;2.500,00;0,00
389;2015;40;3309;54690;353;A10;610;0;0,00;5.000,00;5.000,00;0,00;5.000,00;4.993,57;4.993,57;0;6,43;4.993,57
390;2015;40;3309;54690;354;A10;610;0;0,00;5.640,35;5.640,35;0,00;5.640,35;5.640,35;5.640,35;0;0,00;5.640,35
391;2015;40;3309;54690;355;A10;610;0;0,00;6.644,00;6.644,00;0,00;6.644,00;2.144,00;6.644,00;0;0,00;2.144,00
392;2015;40;3309;54690;356;A10;610;0;0,00;2.500,00;2.500,00;0,00;2.500,00;2.500,00;2.500,00;0;0,00;2.418,84
393;2015;40;3309;54690;357;A10;610;0;0,00;8.000,00;8.000,00;0,00;8.000,00;7.285,09;7.285,09;0;714,91;7.085,09
394;2015;40;3309;54690;358;A10;610;0;0,00;12.528,63;12.528,63;0,00;12.528,63;7.528,63;7.528,63;0;5.000,00;7.528,63
395;2015;40;3309;54690;359;A10;610;0;0,00;2.000,00;2.000,00;0,00;2.000,00;0,00;0,00;0;2.000,00;0,00
396;2015;40;3309;68579;###;T;610;4400;0,00;0,00;4.400,00;0,00;4.400,00;3.515,00;3.515,00;0;885,00;3.515,00
397;2015;40;3309;68579;000;T;610;4400;0,00;0,00;4.400,00;0,00;4.400,00;3.515,00;3.515,00;0;885,00;3.515,00
