Zähler;Haushaltsjahr;Bkz;Kapitel;Titel;Unterkonto;Kennbuchstabe;Funktion;Ansatz;ResteVorjahre;Zugang/Abgang;Fortgeschriebenes Soll;Verfügungsbeschränkung;Verfügbares Soll;Anordnungssoll;Festlegung;Gebildete Reste;Verfügbare Mittel;Ist
835;2015;40;3620;51701;376;A08;185;0;0,00;573,08;573,08;0,00;573,08;430,78;430,78;0;142,30;295,25
836;2015;40;3620;51701;378;A08;185;0;0,00;1.229,01;1.229,01;0,00;1.229,01;1.229,01;1.229,01;0;0,00;1.229,01
837;2015;40;3620;51900;###;A02;185;27900;0,00;0,00;27.900,00;0,00;27.900,00;22.704,32;26.691,10;0;1.208,90;22.184,45
838;2015;40;3620;51900;000;A02;185;27900;0,00;-27.900,00;0,00;0,00;0,00;0,00;0,00;0;0,00;0,00
839;2015;40;3620;51900;355;A02;185;0;0,00;27.900,00;27.900,00;0,00;27.900,00;22.704,32;26.691,10;0;1.208,90;22.184,45
840;2015;40;3620;51910;###;A02;185;1000;0,00;0,00;1.000,00;0,00;1.000,00;51,11;201,64;0;798,36;51,11
841;2015;40;3620;51910;000;A02;185;1000;0,00;0,00;1.000,00;0,00;1.000,00;51,11;201,64;0;798,36;51,11
842;2015;40;3620;52509;###;A01;185;20000;0,00;46.529,74;66.529,74;0,00;66.529,74;6.218,41;16.692,51;0;49.837,23;6.199,79
843;2015;40;3620;52509;000;A01;185;20000;0,00;0,00;20.000,00;0,00;20.000,00;5.820,79;8.963,63;0;11.036,37;5.820,79
844;2015;40;3620;52509;200;A01;185;0;0,00;46.529,74;46.529,74;0,00;46.529,74;397,62;7.728,88;0;38.800,86;379,00
845;2015;40;3620;53110;###;A09;185;5000;0,00;2.985,78;7.985,78;0,00;7.985,78;5.806,35;6.481,58;0;1.504,20;5.806,35
846;2015;40;3620;53110;000;A09;185;5000;0,00;485,78;5.485,78;0,00;5.485,78;4.807,71;5.482,94;0;2,84;4.807,71
847;2015;40;3620;53110;200;A09;185;0;0,00;2.500,00;2.500,00;0,00;2.500,00;998,64;998,64;0;1.501,36;998,64
848;2015;40;3620;54010;###;A09;185;3700;0,00;47.402,99;51.102,99;0,00;51.102,99;48.295,11;50.956,07;0;146,92;48.295,11
849;2015;40;3620;54010;000;A09;185;3700;0,00;47.402,99;51.102,99;0,00;51.102,99;48.295,11;50.956,07;0;146,92;48.295,11
850;2015;40;3620;54024;###;A09;185;3000;0,00;-1.500,00;1.500,00;0,00;1.500,00;439,99;439,99;0;1.060,01;439,99
851;2015;40;3620;54024;000;A09;185;3000;0,00;-1.500,00;1.500,00;0,00;1.500,00;439,99;439,99;0;1.060,01;439,99
852;2015;40;3620;54053;###;A09;185;1500;0,00;0,00;1.500,00;0,00;1.500,00;0,00;1.500,00;0;0,00;0,00
853;2015;40;3620;54053;000;A09;185;1500;0,00;0,00;1.500,00;0,00;1.500,00;0,00;1.500,00;0;0,00;0,00
854;2015;40;3620;54060;###;A09;185;1300;0,00;-1.300,00;0,00;0,00;0,00;0,00;0,00;0;0,00;0,00
855;2015;40;3620;54060;000;A09;185;1300;0,00;-1.300,00;0,00;0,00;0,00;0,00;0,00;0;0,00;0,00
856;2015;40;3620;54079;###;A09;185;2000;0,00;-1.679,51;320,49;0,00;320,49;110,00;110,00;0;210,49;110,00
857;2015;40;3620;54079;000;A09;185;2000;0,00;-1.679,51;320,49;0,00;320,49;110,00;110,00;0;210,49;110,00
858;2015;40;3620;54690;###;A10;185;0;1.300,11;557,00;1.857,11;0,00;1.857,11;1.721,06;1.721,06;0;136,05;1.661,06
859;2015;40;3620;54690;000;A10;185;0;1.300,11;557,00;1.857,11;0,00;1.857,11;1.721,06;1.721,06;0;136,05;1.661,06
860;2015;40;3630;11122;###;E03;188;0;0,00;0,00;0,00;0,00;0,00;1.181,00;0,00;0;0,00;1.181,00
861;2015;40;3630;11122;000;E03;188;0;0,00;0,00;0,00;0,00;0,00;1.181,00;0,00;0;0,00;1.181,00
862;2015;40;3630;11979;###;E03;188;1000;0,00;0,00;1.000,00;0,00;0,00;427,90;0,00;0;0,00;427,90
863;2015;40;3630;11979;000;E03;188;1000;0,00;0,00;1.000,00;0,00;0,00;427,90;0,00;0;0,00;427,90
864;2015;40;3630;28290;###;E01;188;0;0,00;0,00;0,00;0,00;0,00;1.621,90;0,00;0;0,00;1.621,90
865;2015;40;3630;28290;000;E01;188;0;0,00;0,00;0,00;0,00;0,00;1.621,90;0,00;0;0,00;1.621,90
866;2015;40;3630;34290;###;E01;188;0;0,00;0,00;0,00;0,00;0,00;2.800.000,00;0,00;0;0,00;2.800.000,00
867;2015;40;3630;34290;000;E01;188;0;0,00;0,00;0,00;0,00;0,00;2.800.000,00;0,00;0;0,00;2.800.000,00
868;2015;40;3630;42701;###;;188;25000;0,00;6.000,00;31.000,00;0,00;31.000,00;25.433,30;31.000,00;0;0,00;25.236,60
869;2015;40;3630;42701;000;;188;25000;0,00;6.000,00;31.000,00;0,00;31.000,00;25.433,30;31.000,00;0;0,00;25.236,60
870;2015;40;3630;42790;###;;188;0;0,00;1.000,00;1.000,00;0,00;1.000,00;1.000,00;1.000,00;0;0,00;1.000,00
871;2015;40;3630;42790;000;;188;0;0,00;1.000,00;1.000,00;0,00;1.000,00;1.000,00;1.000,00;0;0,00;1.000,00
872;2015;40;3630;42801;###;;188;342000;0,00;0,00;342.000,00;0,00;342.000,00;294.145,59;294.145,59;0;47.854,41;294.145,59
873;2015;40;3630;42801;000;;188;342000;0,00;0,00;342.000,00;0,00;342.000,00;294.145,59;294.145,59;0;47.854,41;294.145,59
874;2015;40;3630;51101;###;A09;188;5000;0,00;-1.000,00;4.000,00;0,00;4.000,00;2.918,80;2.918,80;0;1.081,20;2.918,80
875;2015;40;3630;51101;000;A09;188;5000;0,00;-4.400,00;600,00;0,00;600,00;493,48;493,48;0;106,52;493,48
876;2015;40;3630;51101;200;A09;188;0;0,00;3.400,00;3.400,00;0,00;3.400,00;2.425,32;2.425,32;0;974,68;2.425,32
877;2015;40;3630;51140;###;A05;188;2900;0,00;0,00;2.900,00;0,00;2.900,00;1.193,35;1.193,35;0;1.706,65;1.193,35
878;2015;40;3630;51140;000;A05;188;2900;0,00;0,00;2.900,00;0,00;2.900,00;1.193,35;1.193,35;0;1.706,65;1.193,35
879;2015;40;3630;51701;###;A08;188;48000;0,00;8.819,00;56.819,00;0,00;56.819,00;43.528,91;45.971,86;0;10.847,14;38.976,49
880;2015;40;3630;51701;000;A08;188;48000;0,00;-18.144,91;29.855,09;0,00;29.855,09;16.976,19;19.419,14;0;10.435,95;16.720,89
881;2015;40;3630;51701;369;A08;188;0;0,00;17.126,62;17.126,62;0,00;17.126,62;17.126,62;17.126,62;0;0,00;13.441,62
882;2015;40;3630;51701;370;A08;188;0;0,00;1.088,56;1.088,56;0,00;1.088,56;815,01;815,01;0;273,55;815,01
883;2015;40;3630;51701;371;A08;188;0;0,00;4.489,32;4.489,32;0,00;4.489,32;4.489,32;4.489,32;0;0,00;4.489,32
884;2015;40;3630;51701;373;A08;188;0;0,00;2.050,00;2.050,00;0,00;2.050,00;1.912,36;1.912,36;0;137,64;1.532,36
885;2015;40;3630;51701;375;A08;188;0;0,00;568,68;568,68;0,00;568,68;568,68;568,68;0;0,00;426,51
886;2015;40;3630;51701;376;A08;188;0;0,00;359,82;359,82;0,00;359,82;359,82;359,82;0;0,00;269,87
887;2015;40;3630;51701;378;A08;188;0;0,00;1.280,91;1.280,91;0,00;1.280,91;1.280,91;1.280,91;0;0,00;1.280,91
888;2015;40;3630;51801;###;A08;188;19700;0,00;-32,72;19.667,28;0,00;19.667,28;19.667,28;19.667,28;0;0,00;18.028,34
889;2015;40;3630;51801;000;A08;188;19700;0,00;-32,72;19.667,28;0,00;19.667,28;19.667,28;19.667,28;0;0,00;18.028,34
890;2015;40;3630;51803;###;A09;188;1500;0,00;-86,28;1.413,72;0,00;1.413,72;1.413,72;1.413,72;0;0,00;1.413,72
891;2015;40;3630;51803;000;A09;188;1500;0,00;-86,28;1.413,72;0,00;1.413,72;1.413,72;1.413,72;0;0,00;1.413,72
892;2015;40;3630;51900;###;A02;188;113000;0,00;224.500,00;337.500,00;-12.000,00;325.500,00;22.201,69;27.862,33;0;297.637,67;22.201,69
893;2015;40;3630;51900;000;A02;188;113000;0,00;-90.000,00;23.000,00;-12.000,00;11.000,00;0,00;0,00;0;11.000,00;0,00
894;2015;40;3630;51900;351;A02;188;0;0,00;90.000,00;90.000,00;0,00;90.000,00;21.290,02;26.950,66;0;63.049,34;21.290,02
895;2015;40;3630;51900;352;A02;188;0;0,00;224.500,00;224.500,00;0,00;224.500,00;911,67;911,67;0;223.588,33;911,67
896;2015;40;3630;51910;###;A02;188;1000;0,00;0,00;1.000,00;0,00;1.000,00;0,00;0,00;0;1.000,00;0,00
897;2015;40;3630;51910;000;A02;188;1000;0,00;0,00;1.000,00;0,00;1.000,00;0,00;0,00;0;1.000,00;0,00
898;2015;40;3630;53101;###;A09;188;1000;0,00;-1.000,00;0,00;0,00;0,00;0,00;0,00;0;0,00;0,00
899;2015;40;3630;53101;000;A09;188;1000;0,00;-1.000,00;0,00;0,00;0,00;0,00;0,00;0;0,00;0,00
